# Battleship Game Analysis Results
# Generated: 2025-10-23 13:30:40
# Comparison Type: three-bot-comparison

# THREE-WAY COMPARISON SUMMARY
Metric,Random Player,Random Target Player,Spaced Random Player,Winner
43292,99,44,43,Spaced Random Player
43293,98,74,80,Random Target Player
43294,82,64,65,Random Target Player
43295,100,69,48,Spaced Random Player
43296,92,69,43,Spaced Random Player
43297,93,43,43,Tie
43298,93,51,89,Random Target Player
43299,100,48,61,Random Target Player
43300,97,72,45,Spaced Random Player
43301,95,69,86,Random Target Player
43302,99,53,91,Random Target Player
43303,99,68,50,Spaced Random Player
43304,100,64,52,Spaced Random Player
43305,100,94,84,Spaced Random Player
43306,96,94,61,Spaced Random Player
43307,98,61,58,Spaced Random Player
43308,95,50,45,Spaced Random Player
43309,99,83,50,Spaced Random Player
43310,93,96,69,Spaced Random Player
43311,92,100,55,Spaced Random Player
43312,95,63,67,Random Target Player
43313,97,79,56,Spaced Random Player
43314,98,50,57,Random Target Player
43315,100,42,56,Random Target Player
43316,87,49,87,Random Target Player
43317,93,37,47,Random Target Player
43318,99,71,59,Spaced Random Player
43319,98,44,56,Random Target Player
43320,99,58,52,Spaced Random Player
43321,97,80,56,Spaced Random Player
43322,100,97,94,Spaced Random Player
43323,97,66,52,Spaced Random Player
43324,96,83,81,Spaced Random Player
43325,85,61,58,Spaced Random Player
43326,85,55,51,Spaced Random Player
43327,99,79,61,Spaced Random Player
43328,100,68,55,Spaced Random Player
43329,98,84,57,Spaced Random Player
43330,89,34,62,Random Target Player
43331,100,50,46,Spaced Random Player
43332,100,89,65,Spaced Random Player
43333,99,63,53,Spaced Random Player
43334,91,63,58,Spaced Random Player
43335,97,82,42,Spaced Random Player
43336,95,56,64,Random Target Player
43337,100,55,58,Random Target Player
43338,93,68,55,Spaced Random Player
43339,92,62,58,Spaced Random Player
43340,97,85,85,Tie
43341,96,51,51,Tie
43342,98,52,89,Random Target Player
43343,100,52,49,Spaced Random Player
43344,99,60,60,Tie
43345,98,56,35,Spaced Random Player
43346,95,63,72,Random Target Player
43347,99,56,57,Random Target Player
43348,100,78,60,Spaced Random Player
43349,98,34,47,Random Target Player
43350,89,51,48,Spaced Random Player
43351,95,47,61,Random Target Player
43352,99,70,59,Spaced Random Player
43353,98,52,46,Spaced Random Player
43354,98,45,59,Random Target Player
43355,100,95,62,Spaced Random Player
43356,87,34,49,Random Target Player
43357,96,48,59,Random Target Player
43358,100,87,64,Spaced Random Player
43359,97,60,52,Spaced Random Player
43360,97,45,55,Random Target Player
43361,97,61,40,Spaced Random Player
43362,94,74,57,Spaced Random Player
43363,99,86,60,Spaced Random Player
43364,100,95,59,Spaced Random Player
43365,99,50,56,Random Target Player
43366,87,55,64,Random Target Player
43367,100,36,46,Random Target Player
43368,93,56,53,Spaced Random Player
43369,87,40,51,Random Target Player
43370,100,69,55,Spaced Random Player
43371,98,74,33,Spaced Random Player
43372,99,81,94,Random Target Player
43373,100,46,52,Random Target Player
43374,98,76,49,Spaced Random Player
43375,90,62,50,Spaced Random Player
43376,100,84,62,Spaced Random Player
43377,89,70,67,Spaced Random Player
43378,98,95,41,Spaced Random Player
43379,97,54,32,Spaced Random Player
43380,100,93,66,Spaced Random Player
43381,99,53,74,Random Target Player
43382,99,59,65,Random Target Player
43383,99,74,85,Random Target Player
43384,99,69,63,Spaced Random Player
43385,97,63,93,Random Target Player
43386,100,50,81,Random Target Player
43387,96,69,51,Spaced Random Player
43388,93,99,53,Spaced Random Player
43389,98,36,45,Random Target Player
43390,97,83,53,Spaced Random Player
43391,100,60,43,Spaced Random Player
43392,100,71,50,Spaced Random Player
43393,99,52,42,Spaced Random Player
43394,99,61,38,Spaced Random Player
43395,96,62,61,Spaced Random Player
43396,99,63,48,Spaced Random Player
43397,92,61,45,Spaced Random Player
43398,96,57,64,Random Target Player
43399,100,57,53,Spaced Random Player
43400,91,65,45,Spaced Random Player
43401,96,65,64,Spaced Random Player
43402,100,69,82,Random Target Player
43403,91,50,49,Spaced Random Player
43404,95,75,51,Spaced Random Player
43405,96,54,63,Random Target Player
43406,84,43,42,Spaced Random Player
43407,100,58,68,Random Target Player
43408,97,61,64,Random Target Player
43409,99,94,93,Spaced Random Player
43410,100,76,51,Spaced Random Player
43411,98,99,63,Spaced Random Player
43412,98,79,62,Spaced Random Player
43413,88,58,51,Spaced Random Player
43414,89,64,63,Spaced Random Player
43415,100,51,50,Spaced Random Player
43416,96,70,59,Spaced Random Player
43417,99,31,71,Random Target Player
43418,100,68,60,Spaced Random Player
43419,99,66,53,Spaced Random Player
43420,95,45,54,Random Target Player
43421,90,84,50,Spaced Random Player
43422,99,59,62,Random Target Player
43423,95,63,54,Spaced Random Player
43424,98,37,93,Random Target Player
43425,98,54,66,Random Target Player
43426,95,68,50,Spaced Random Player
43427,100,80,64,Spaced Random Player
43428,85,39,67,Random Target Player
43429,99,82,53,Spaced Random Player
43430,88,56,50,Spaced Random Player
43431,93,99,61,Spaced Random Player
43432,96,50,53,Random Target Player
43433,99,42,55,Random Target Player
43434,99,74,47,Spaced Random Player
43435,100,93,93,Tie
43436,100,56,63,Random Target Player
43437,98,68,46,Spaced Random Player
43438,75,97,54,Spaced Random Player
43439,100,41,58,Random Target Player
43440,100,46,81,Random Target Player
43441,94,61,60,Spaced Random Player
43442,99,76,49,Spaced Random Player
43443,100,53,58,Random Target Player
43444,89,54,55,Random Target Player
43445,97,60,60,Tie
43446,96,49,40,Spaced Random Player
43447,99,88,55,Spaced Random Player
43448,99,61,55,Spaced Random Player
43449,100,41,74,Random Target Player
43450,100,64,65,Random Target Player
43451,96,54,57,Random Target Player
43452,89,66,51,Spaced Random Player
43453,100,67,44,Spaced Random Player
43454,96,84,59,Spaced Random Player
43455,93,59,61,Random Target Player
43456,93,65,63,Spaced Random Player
43457,100,86,57,Spaced Random Player
43458,99,53,52,Spaced Random Player
43459,96,37,54,Random Target Player
43460,95,65,65,Tie
43461,95,45,50,Random Target Player
43462,91,81,37,Spaced Random Player
43463,100,62,55,Spaced Random Player
43464,97,89,89,Tie
43465,95,66,55,Spaced Random Player
43466,94,41,62,Random Target Player
43467,94,81,50,Spaced Random Player
43468,96,65,90,Random Target Player
43469,91,68,49,Spaced Random Player
43470,99,55,56,Random Target Player
43471,96,99,64,Spaced Random Player
43472,92,56,51,Spaced Random Player
43473,92,45,55,Random Target Player
43474,85,87,70,Spaced Random Player
43475,99,61,63,Random Target Player
43476,97,88,64,Spaced Random Player
43477,94,69,68,Spaced Random Player
43478,99,51,58,Random Target Player
43479,99,57,88,Random Target Player
43480,100,95,46,Spaced Random Player
43481,95,63,52,Spaced Random Player
43482,95,51,79,Random Target Player
43483,99,64,50,Spaced Random Player
43484,100,95,61,Spaced Random Player
43485,99,64,63,Spaced Random Player
43486,99,73,88,Random Target Player
43487,100,45,47,Random Target Player
43488,100,57,46,Spaced Random Player
43489,100,51,46,Spaced Random Player
43490,100,65,57,Spaced Random Player
43491,100,62,58,Spaced Random Player
43492,92,45,65,Random Target Player
43493,89,66,65,Spaced Random Player
43494,92,64,47,Spaced Random Player
43495,95,46,39,Spaced Random Player
43496,99,67,53,Spaced Random Player
43497,99,73,55,Spaced Random Player
43498,98,66,80,Random Target Player
43499,100,55,54,Spaced Random Player
43500,94,67,66,Spaced Random Player
43501,98,83,64,Spaced Random Player
43502,98,65,55,Spaced Random Player
43503,88,68,62,Spaced Random Player
43504,99,94,54,Spaced Random Player
43505,99,48,62,Random Target Player
43506,87,65,82,Random Target Player
43507,94,70,76,Random Target Player
43508,73,65,47,Spaced Random Player
43509,83,55,85,Random Target Player
43510,96,42,51,Random Target Player
43511,100,61,51,Spaced Random Player
43512,92,42,45,Random Target Player
43513,90,53,61,Random Target Player
43514,98,72,52,Spaced Random Player
43515,100,70,47,Spaced Random Player
43516,92,61,49,Spaced Random Player
43517,99,80,41,Spaced Random Player
43518,99,81,91,Random Target Player
43519,97,91,59,Spaced Random Player
43520,98,51,38,Spaced Random Player
43521,97,61,88,Random Target Player
43522,99,34,86,Random Target Player
43523,98,71,62,Spaced Random Player
43524,99,55,55,Tie
43525,92,75,57,Spaced Random Player
43526,95,57,60,Random Target Player
43527,93,45,37,Spaced Random Player
43528,100,83,59,Spaced Random Player
43529,96,50,45,Spaced Random Player
43530,96,65,58,Spaced Random Player
43531,98,69,59,Spaced Random Player
43532,97,44,50,Random Target Player
43533,89,67,41,Spaced Random Player
43534,99,74,58,Spaced Random Player
43535,90,37,50,Random Target Player
43536,99,77,47,Spaced Random Player
43537,98,80,63,Spaced Random Player
43538,89,67,63,Spaced Random Player
43539,100,85,57,Spaced Random Player
43540,100,67,54,Spaced Random Player
43541,98,50,58,Random Target Player
43542,99,57,67,Random Target Player
43543,95,52,48,Spaced Random Player
43544,100,97,54,Spaced Random Player
43545,92,86,48,Spaced Random Player
43546,94,100,59,Spaced Random Player
43547,97,44,47,Random Target Player
43548,97,78,64,Spaced Random Player
43549,96,44,44,Tie
43550,91,94,57,Spaced Random Player
43551,93,50,91,Random Target Player
43552,98,86,88,Random Target Player
43553,93,63,60,Spaced Random Player
43554,98,53,83,Random Target Player
43555,94,79,57,Spaced Random Player
43556,87,52,59,Random Target Player
43557,91,59,62,Random Target Player
43558,96,99,72,Spaced Random Player
43559,96,40,84,Random Target Player
43560,97,60,43,Spaced Random Player
43561,96,81,42,Spaced Random Player
43562,95,42,52,Random Target Player
43563,98,88,41,Spaced Random Player
43564,92,45,51,Random Target Player
43565,100,85,90,Random Target Player
43566,89,62,44,Spaced Random Player
43567,81,33,66,Random Target Player
43568,98,79,48,Spaced Random Player
43569,97,73,53,Spaced Random Player
43570,100,70,57,Spaced Random Player
43571,92,39,62,Random Target Player
43572,100,95,100,Random Target Player
43573,96,78,44,Spaced Random Player
43574,93,66,58,Spaced Random Player
43575,97,46,36,Spaced Random Player
43576,98,49,37,Spaced Random Player
43577,94,53,55,Random Target Player
43578,100,63,68,Random Target Player
43579,99,85,61,Spaced Random Player
43580,97,89,49,Spaced Random Player
43581,100,53,57,Random Target Player
43582,93,67,42,Spaced Random Player
43583,95,35,55,Random Target Player
43584,100,51,67,Random Target Player
43585,77,62,53,Spaced Random Player
43586,96,94,50,Spaced Random Player
43587,99,90,55,Spaced Random Player
43588,100,65,55,Spaced Random Player
43589,93,53,40,Spaced Random Player
43590,96,66,57,Spaced Random Player
43591,97,66,93,Random Target Player
43592,90,85,48,Spaced Random Player
43593,96,98,68,Spaced Random Player
43594,100,70,62,Spaced Random Player
43595,100,48,50,Random Target Player
43596,96,40,57,Random Target Player
43597,99,77,54,Spaced Random Player
43598,89,92,56,Spaced Random Player
43599,100,72,39,Spaced Random Player
43600,82,44,81,Random Target Player
43601,98,61,61,Tie
43602,97,71,37,Spaced Random Player
43603,95,78,55,Spaced Random Player
43604,86,81,64,Spaced Random Player
43605,100,87,66,Spaced Random Player
43606,92,98,45,Spaced Random Player
43607,91,83,45,Spaced Random Player
43608,98,67,38,Spaced Random Player
43609,89,87,60,Spaced Random Player
43610,96,73,45,Spaced Random Player
43611,99,99,71,Spaced Random Player
43612,94,59,63,Random Target Player
43613,97,89,57,Spaced Random Player
43614,99,87,99,Random Target Player
43615,97,75,62,Spaced Random Player
43616,98,58,56,Spaced Random Player
43617,99,66,61,Spaced Random Player
43618,97,39,47,Random Target Player
43619,91,74,60,Spaced Random Player
43620,98,67,67,Tie
43621,94,94,43,Spaced Random Player
43622,86,50,86,Random Target Player
43623,91,51,60,Random Target Player
43624,98,44,51,Random Target Player
43625,99,61,48,Spaced Random Player
43626,96,57,50,Spaced Random Player
43627,89,58,56,Spaced Random Player
43628,95,59,47,Spaced Random Player
43629,99,83,63,Spaced Random Player
43630,97,96,61,Spaced Random Player
43631,96,46,54,Random Target Player
43632,92,57,40,Spaced Random Player
43633,97,96,57,Spaced Random Player
43634,96,47,49,Random Target Player
43635,92,85,54,Spaced Random Player
43636,93,64,30,Spaced Random Player
43637,97,74,93,Random Target Player
43638,98,44,64,Random Target Player
43639,98,67,40,Spaced Random Player
43640,95,100,61,Spaced Random Player
43641,94,89,58,Spaced Random Player
43642,96,55,47,Spaced Random Player
43643,93,56,59,Random Target Player
43644,96,75,50,Spaced Random Player
43645,91,62,82,Random Target Player
43646,75,90,36,Spaced Random Player
43647,99,89,59,Spaced Random Player
43648,100,66,55,Spaced Random Player
43649,96,45,97,Random Target Player
43650,98,40,58,Random Target Player
43651,92,57,61,Random Target Player
43652,95,52,65,Random Target Player
43653,95,72,56,Spaced Random Player
43654,97,92,58,Spaced Random Player
43655,98,68,58,Spaced Random Player
43656,99,60,48,Spaced Random Player
43657,94,58,66,Random Target Player
43658,89,62,89,Random Target Player
43659,88,70,53,Spaced Random Player
43660,98,70,74,Random Target Player
43661,98,78,74,Spaced Random Player
43662,86,65,47,Spaced Random Player
43663,96,87,51,Spaced Random Player
43664,100,77,53,Spaced Random Player
43665,98,66,72,Random Target Player
43666,92,76,59,Spaced Random Player
43667,100,94,54,Spaced Random Player
43668,96,80,86,Random Target Player
43669,96,75,42,Spaced Random Player
43670,99,53,97,Random Target Player
43671,95,80,38,Spaced Random Player
43672,94,54,64,Random Target Player
43673,100,50,48,Spaced Random Player
43674,97,55,50,Spaced Random Player
43675,95,86,65,Spaced Random Player
43676,93,86,62,Spaced Random Player
43677,99,75,61,Spaced Random Player
43678,88,38,57,Random Target Player
43679,98,61,58,Spaced Random Player
43680,81,89,42,Spaced Random Player
43681,91,57,82,Random Target Player
43682,94,71,44,Spaced Random Player
43683,98,70,61,Spaced Random Player
43684,90,61,49,Spaced Random Player
43685,95,50,52,Random Target Player
43686,94,61,51,Spaced Random Player
43687,100,74,98,Random Target Player
43688,98,45,48,Random Target Player
43689,99,53,100,Random Target Player
43690,97,68,59,Spaced Random Player
43691,94,58,54,Spaced Random Player
43692,99,84,64,Spaced Random Player
43693,97,80,65,Spaced Random Player
43694,97,49,45,Spaced Random Player
43695,98,48,54,Random Target Player
43696,98,44,55,Random Target Player
43697,91,76,51,Spaced Random Player
43698,100,63,61,Spaced Random Player
43699,96,89,67,Spaced Random Player
43700,92,56,58,Random Target Player
43701,100,49,51,Random Target Player
43702,100,99,55,Spaced Random Player
43703,100,43,63,Random Target Player
43704,99,53,80,Random Target Player
43705,98,100,53,Spaced Random Player
43706,98,84,58,Spaced Random Player
43707,97,35,53,Random Target Player
43708,97,48,96,Random Target Player
43709,99,52,70,Random Target Player
43710,97,93,54,Spaced Random Player
43711,79,98,62,Spaced Random Player
43712,96,55,51,Spaced Random Player
43713,91,38,55,Random Target Player
43714,100,71,83,Random Target Player
43715,97,57,67,Random Target Player
43716,98,66,55,Spaced Random Player
43717,99,39,55,Random Target Player
43718,96,80,56,Spaced Random Player
43719,95,56,57,Random Target Player
43720,97,50,48,Spaced Random Player
43721,97,73,40,Spaced Random Player
43722,98,65,48,Spaced Random Player
43723,100,70,54,Spaced Random Player
43724,100,52,46,Spaced Random Player
43725,100,62,59,Spaced Random Player
43726,89,56,64,Random Target Player
43727,98,70,57,Spaced Random Player
43728,98,51,59,Random Target Player
43729,92,63,44,Spaced Random Player
43730,100,73,54,Spaced Random Player
43731,100,55,52,Spaced Random Player
43732,100,79,62,Spaced Random Player
43733,96,94,55,Spaced Random Player
43734,90,66,44,Spaced Random Player
43735,100,50,56,Random Target Player
43736,95,72,57,Spaced Random Player
43737,91,83,50,Spaced Random Player
43738,96,96,38,Spaced Random Player
43739,89,61,60,Spaced Random Player
43740,99,89,58,Spaced Random Player
43741,93,59,42,Spaced Random Player
43742,97,78,53,Spaced Random Player
43743,100,89,44,Spaced Random Player
43744,90,75,44,Spaced Random Player
43745,84,94,52,Spaced Random Player
43746,92,50,59,Random Target Player
43747,100,64,43,Spaced Random Player
43748,96,68,58,Spaced Random Player
43749,95,77,59,Spaced Random Player
43750,97,86,39,Spaced Random Player
43751,99,72,100,Random Target Player
43752,97,41,42,Random Target Player
43753,96,68,31,Spaced Random Player
43754,96,82,62,Spaced Random Player
43755,96,58,59,Random Target Player
43756,99,40,54,Random Target Player
43757,99,81,59,Spaced Random Player
43758,98,70,41,Spaced Random Player
43759,97,67,63,Spaced Random Player
43760,97,64,87,Random Target Player
43761,98,72,98,Random Target Player
43762,97,61,67,Random Target Player
43763,95,66,60,Spaced Random Player
43764,92,67,60,Spaced Random Player
43765,94,65,63,Spaced Random Player
43766,93,98,60,Spaced Random Player
43767,96,60,38,Spaced Random Player
43768,98,85,58,Spaced Random Player
43769,93,93,38,Spaced Random Player
43770,98,68,55,Spaced Random Player
43771,100,74,61,Spaced Random Player
43772,100,64,58,Spaced Random Player
43773,100,51,94,Random Target Player
43774,92,72,56,Spaced Random Player
43775,94,85,73,Spaced Random Player
43776,96,50,55,Random Target Player
43777,97,41,51,Random Target Player
43778,90,34,64,Random Target Player
43779,84,65,57,Spaced Random Player
43780,94,80,50,Spaced Random Player
43781,99,80,94,Random Target Player
43782,96,63,59,Spaced Random Player
43783,90,70,57,Spaced Random Player
43784,100,40,49,Random Target Player
43785,84,38,57,Random Target Player
43786,87,71,70,Spaced Random Player
43787,92,98,52,Spaced Random Player
43788,95,61,68,Random Target Player
43789,98,59,64,Random Target Player
43790,97,74,48,Spaced Random Player
43791,90,73,57,Spaced Random Player
43792,78,61,52,Spaced Random Player
43793,97,58,65,Random Target Player
43794,100,89,48,Spaced Random Player
43795,99,40,67,Random Target Player
43796,99,72,59,Spaced Random Player
43797,96,86,57,Spaced Random Player
43798,98,47,61,Random Target Player
43799,97,54,57,Random Target Player
43800,99,69,61,Spaced Random Player
43801,95,68,57,Spaced Random Player
43802,87,64,95,Random Target Player
43803,98,54,61,Random Target Player
43804,92,62,55,Spaced Random Player
43805,92,44,70,Random Target Player
43806,90,42,52,Random Target Player
43807,92,75,55,Spaced Random Player
43808,100,44,62,Random Target Player
43809,98,59,57,Spaced Random Player
43810,85,50,100,Random Target Player
43811,99,68,51,Spaced Random Player
43812,97,59,80,Random Target Player
43813,98,98,49,Spaced Random Player
43814,98,63,44,Spaced Random Player
43815,100,65,58,Spaced Random Player
43816,96,68,57,Spaced Random Player
43817,94,65,58,Spaced Random Player
43818,98,74,59,Spaced Random Player
43819,97,95,89,Spaced Random Player
43820,95,90,51,Spaced Random Player
43821,96,69,46,Spaced Random Player
43822,100,81,85,Random Target Player
43823,93,53,63,Random Target Player
43824,98,88,42,Spaced Random Player
43825,95,68,68,Tie
43826,98,84,61,Spaced Random Player
43827,96,79,56,Spaced Random Player
43828,97,57,69,Random Target Player
43829,97,72,72,Tie
43830,100,99,64,Spaced Random Player
43831,92,65,59,Spaced Random Player
43832,100,50,57,Random Target Player
43833,97,72,55,Spaced Random Player
43834,100,68,42,Spaced Random Player
43835,100,47,59,Random Target Player
43836,96,81,66,Spaced Random Player
43837,92,59,60,Random Target Player
43838,98,93,91,Spaced Random Player
43839,92,54,56,Random Target Player
43840,99,69,64,Spaced Random Player
43841,97,87,31,Spaced Random Player
43842,91,92,45,Spaced Random Player
43843,87,67,59,Spaced Random Player
43844,100,78,41,Spaced Random Player
43845,97,69,63,Spaced Random Player
43846,94,62,48,Spaced Random Player
43847,99,69,57,Spaced Random Player
43848,98,51,50,Spaced Random Player
43849,92,43,46,Random Target Player
43850,97,94,78,Spaced Random Player
43851,97,81,49,Spaced Random Player
43852,97,97,56,Spaced Random Player
43853,93,65,46,Spaced Random Player
43854,97,87,45,Spaced Random Player
43855,96,87,68,Spaced Random Player
43856,97,90,35,Spaced Random Player
43857,86,57,79,Random Target Player
43858,94,48,56,Random Target Player
43859,100,73,42,Spaced Random Player
43860,100,87,47,Spaced Random Player
43861,95,87,62,Spaced Random Player
43862,99,73,49,Spaced Random Player
43863,90,31,34,Random Target Player
43864,93,42,55,Random Target Player
43865,100,66,58,Spaced Random Player
43866,90,58,47,Spaced Random Player
43867,96,45,59,Random Target Player
43868,97,50,55,Random Target Player
43869,99,62,66,Random Target Player
43870,91,52,40,Spaced Random Player
43871,97,67,46,Spaced Random Player
43872,96,65,49,Spaced Random Player
43873,93,53,63,Random Target Player
43874,98,99,58,Spaced Random Player
43875,99,62,59,Spaced Random Player
43876,88,66,59,Spaced Random Player
43877,96,76,66,Spaced Random Player
43878,97,59,86,Random Target Player
43879,97,86,47,Spaced Random Player
43880,95,79,62,Spaced Random Player
43881,91,67,61,Spaced Random Player
43882,96,89,59,Spaced Random Player
43883,99,73,72,Spaced Random Player
43884,100,75,56,Spaced Random Player
43885,95,58,65,Random Target Player
43886,90,59,60,Random Target Player
43887,90,76,63,Spaced Random Player
43888,100,83,79,Spaced Random Player
43889,100,72,71,Spaced Random Player
43890,99,56,87,Random Target Player
43891,99,72,94,Random Target Player
43892,99,66,55,Spaced Random Player
43893,81,64,60,Spaced Random Player
43894,93,78,62,Spaced Random Player
43895,99,37,76,Random Target Player
43896,100,62,36,Spaced Random Player
43897,98,64,51,Spaced Random Player
43898,98,90,60,Spaced Random Player
43899,95,46,61,Random Target Player
43900,96,65,63,Spaced Random Player
43901,91,83,64,Spaced Random Player
43902,94,50,57,Random Target Player
43903,97,69,45,Spaced Random Player
43904,100,59,59,Tie
43905,100,56,53,Spaced Random Player
43906,100,87,56,Spaced Random Player
43907,99,85,40,Spaced Random Player
43908,100,68,60,Spaced Random Player
43909,96,48,55,Random Target Player
43910,99,65,62,Spaced Random Player
43911,96,58,61,Random Target Player
43912,99,65,62,Spaced Random Player
43913,98,69,59,Spaced Random Player
43914,99,60,77,Random Target Player
43915,99,100,85,Spaced Random Player
43916,87,86,59,Spaced Random Player
43917,100,69,52,Spaced Random Player
43918,90,62,60,Spaced Random Player
43919,98,75,66,Spaced Random Player
43920,95,80,58,Spaced Random Player
43921,89,47,63,Random Target Player
43922,98,67,46,Spaced Random Player
43923,95,56,45,Spaced Random Player
43924,94,69,55,Spaced Random Player
43925,95,67,44,Spaced Random Player
43926,99,66,65,Spaced Random Player
43927,100,58,70,Random Target Player
43928,97,64,91,Random Target Player
43929,91,94,60,Spaced Random Player
43930,98,50,54,Random Target Player
43931,98,68,42,Spaced Random Player
43932,100,56,61,Random Target Player
43933,96,55,52,Spaced Random Player
43934,98,85,46,Spaced Random Player
43935,81,47,54,Random Target Player
43936,92,97,50,Spaced Random Player
43937,97,59,63,Random Target Player
43938,96,94,44,Spaced Random Player
43939,96,76,91,Random Target Player
43940,99,87,98,Random Target Player
43941,80,52,63,Random Target Player
43942,94,76,63,Spaced Random Player
43943,96,28,61,Random Target Player
43944,98,54,47,Spaced Random Player
43945,87,61,72,Random Target Player
43946,96,79,57,Spaced Random Player
43947,94,65,45,Spaced Random Player
43948,89,87,61,Spaced Random Player
43949,91,45,55,Random Target Player
43950,83,65,92,Random Target Player
43951,89,52,42,Spaced Random Player
43952,92,74,53,Spaced Random Player
43953,96,44,42,Spaced Random Player
43954,93,88,95,Random Target Player
43955,96,51,71,Random Target Player
43956,97,55,75,Random Target Player
43957,99,51,62,Random Target Player
43958,96,53,57,Random Target Player
43959,91,83,51,Spaced Random Player
43960,96,61,56,Spaced Random Player
43961,100,53,88,Random Target Player
43962,88,55,64,Random Target Player
43963,93,81,62,Spaced Random Player
43964,89,63,59,Spaced Random Player
43965,91,48,87,Random Target Player
43966,76,90,56,Spaced Random Player
43967,88,92,60,Spaced Random Player
43968,96,55,58,Random Target Player
43969,94,55,60,Random Target Player
43970,79,75,73,Spaced Random Player
43971,96,48,57,Random Target Player
43972,98,57,62,Random Target Player
43973,93,72,60,Spaced Random Player
43974,91,75,57,Spaced Random Player
43975,80,60,51,Spaced Random Player
43976,99,94,46,Spaced Random Player
43977,99,64,54,Spaced Random Player
43978,98,45,97,Random Target Player
43979,98,91,58,Spaced Random Player
43980,98,61,51,Spaced Random Player
43981,98,58,54,Spaced Random Player
43982,98,70,62,Spaced Random Player
43983,98,37,53,Random Target Player
43984,98,50,43,Spaced Random Player
43985,98,41,44,Random Target Player
43986,99,65,43,Spaced Random Player
43987,94,55,58,Random Target Player
43988,100,68,66,Spaced Random Player
43989,89,51,65,Random Target Player
43990,99,86,34,Spaced Random Player
43991,100,82,83,Random Target Player
43992,94,57,50,Spaced Random Player
43993,88,80,93,Random Target Player
43994,98,61,58,Spaced Random Player
43995,100,75,58,Spaced Random Player
43996,99,99,62,Spaced Random Player
43997,100,67,63,Spaced Random Player
43998,97,92,56,Spaced Random Player
43999,88,86,67,Spaced Random Player
44000,96,46,50,Random Target Player
44001,94,45,55,Random Target Player
44002,97,65,55,Spaced Random Player
44003,94,85,57,Spaced Random Player
44004,88,44,53,Random Target Player
44005,94,56,96,Random Target Player
44006,100,67,58,Spaced Random Player
44007,100,75,56,Spaced Random Player
44008,98,37,61,Random Target Player
44009,99,88,59,Spaced Random Player
44010,99,94,58,Spaced Random Player
44011,98,63,67,Random Target Player
44012,99,74,51,Spaced Random Player
44013,92,47,51,Random Target Player
44014,100,85,53,Spaced Random Player
44015,95,94,61,Spaced Random Player
44016,81,48,65,Random Target Player
44017,94,40,37,Spaced Random Player
44018,83,44,50,Random Target Player
44019,98,44,72,Random Target Player
44020,97,47,34,Spaced Random Player
44021,83,51,58,Random Target Player
44022,99,77,59,Spaced Random Player
44023,99,74,51,Spaced Random Player
44024,94,84,48,Spaced Random Player
44025,97,53,63,Random Target Player
44026,83,61,54,Spaced Random Player
44027,97,37,57,Random Target Player
44028,99,71,49,Spaced Random Player
44029,99,66,47,Spaced Random Player
44030,99,44,98,Random Target Player
44031,98,61,52,Spaced Random Player
44032,94,51,57,Random Target Player
44033,100,67,83,Random Target Player
44034,97,83,48,Spaced Random Player
44035,83,58,98,Random Target Player
44036,96,80,64,Spaced Random Player
44037,98,91,48,Spaced Random Player
44038,100,47,44,Spaced Random Player
44039,95,45,55,Random Target Player
44040,97,47,50,Random Target Player
44041,97,78,93,Random Target Player
44042,88,43,53,Random Target Player
44043,100,61,60,Spaced Random Player
44044,97,60,44,Spaced Random Player
44045,100,58,93,Random Target Player
44046,98,59,98,Random Target Player
44047,100,56,50,Spaced Random Player
44048,98,39,55,Random Target Player
44049,96,62,62,Tie
44050,91,98,87,Spaced Random Player
44051,93,63,62,Spaced Random Player
44052,93,74,52,Spaced Random Player
44053,95,69,80,Random Target Player
44054,87,64,59,Spaced Random Player
44055,98,77,49,Spaced Random Player
44056,100,71,56,Spaced Random Player
44057,94,75,56,Spaced Random Player
44058,88,34,65,Random Target Player
44059,100,29,63,Random Target Player
44060,100,56,58,Random Target Player
44061,92,77,51,Spaced Random Player
44062,88,69,57,Spaced Random Player
44063,95,55,50,Spaced Random Player
44064,100,75,67,Spaced Random Player
44065,97,55,46,Spaced Random Player
44066,99,76,59,Spaced Random Player
44067,99,84,61,Spaced Random Player
44068,98,50,55,Random Target Player
44069,98,72,41,Spaced Random Player
44070,97,74,87,Random Target Player
44071,93,48,58,Random Target Player
44072,92,48,57,Random Target Player
44073,99,67,46,Spaced Random Player
44074,94,37,63,Random Target Player
44075,98,44,50,Random Target Player
44076,98,69,59,Spaced Random Player
44077,95,69,50,Spaced Random Player
44078,95,63,56,Spaced Random Player
44079,95,89,83,Spaced Random Player
44080,100,93,43,Spaced Random Player
44081,97,74,47,Spaced Random Player
44082,98,81,78,Spaced Random Player
44083,98,67,64,Spaced Random Player
44084,98,83,60,Spaced Random Player
44085,96,80,57,Spaced Random Player
44086,99,49,64,Random Target Player
44087,98,49,56,Random Target Player
44088,93,70,52,Spaced Random Player
44089,93,63,41,Spaced Random Player
44090,100,62,52,Spaced Random Player
44091,100,41,36,Spaced Random Player
44092,100,57,53,Spaced Random Player
44093,100,68,53,Spaced Random Player
44094,93,99,64,Spaced Random Player
44095,100,36,63,Random Target Player
44096,95,59,79,Random Target Player
44097,99,75,63,Spaced Random Player
44098,100,57,64,Random Target Player
44099,99,57,67,Random Target Player
