# Battleship Game Analysis Results
# Generated: 2025-10-23 13:34:32
# Comparison Type: three-bot-comparison

# THREE-WAY COMPARISON SUMMARY
Metric,Random Player,Random Target Player,Spaced Random Player,Winner
37879,98,98,56,Spaced Random Player
37880,89,64,34,Spaced Random Player
37881,94,41,98,Random Target Player
37882,99,64,58,Spaced Random Player
37883,95,99,85,Spaced Random Player
37884,76,38,57,Random Target Player
37885,99,77,50,Spaced Random Player
37886,90,91,71,Spaced Random Player
37887,98,47,42,Spaced Random Player
37888,64,44,66,Random Target Player
37889,98,64,44,Spaced Random Player
37890,94,78,64,Spaced Random Player
37891,99,74,47,Spaced Random Player
37892,94,50,61,Random Target Player
37893,96,80,49,Spaced Random Player
37894,91,55,62,Random Target Player
37895,100,41,52,Random Target Player
37896,99,74,48,Spaced Random Player
37897,95,75,63,Spaced Random Player
37898,98,92,91,Spaced Random Player
37899,99,75,35,Spaced Random Player
37900,96,50,57,Random Target Player
37901,99,69,64,Spaced Random Player
37902,98,78,54,Spaced Random Player
37903,98,59,89,Random Target Player
37904,94,48,44,Spaced Random Player
37905,94,68,49,Spaced Random Player
37906,95,49,57,Random Target Player
37907,96,64,68,Random Target Player
37908,100,57,46,Spaced Random Player
37909,98,40,59,Random Target Player
37910,97,66,48,Spaced Random Player
37911,96,51,94,Random Target Player
37912,92,66,88,Random Target Player
37913,98,80,51,Spaced Random Player
37914,91,51,58,Random Target Player
37915,98,70,98,Random Target Player
37916,98,76,40,Spaced Random Player
37917,97,95,89,Spaced Random Player
37918,98,77,62,Spaced Random Player
37919,100,82,59,Spaced Random Player
37920,100,60,52,Spaced Random Player
37921,94,46,52,Random Target Player
37922,99,51,70,Random Target Player
37923,94,92,89,Spaced Random Player
37924,83,53,59,Random Target Player
37925,96,94,54,Spaced Random Player
37926,98,67,49,Spaced Random Player
37927,99,56,44,Spaced Random Player
37928,99,80,95,Random Target Player
37929,96,59,66,Random Target Player
37930,95,90,37,Spaced Random Player
37931,94,84,51,Spaced Random Player
37932,92,52,49,Spaced Random Player
37933,98,61,33,Spaced Random Player
37934,95,77,76,Spaced Random Player
37935,99,65,53,Spaced Random Player
37936,94,65,58,Spaced Random Player
37937,92,83,55,Spaced Random Player
37938,94,36,59,Random Target Player
37939,95,76,79,Random Target Player
37940,100,68,55,Spaced Random Player
37941,99,61,62,Random Target Player
37942,97,56,61,Random Target Player
37943,91,96,96,Random Player
37944,89,50,61,Random Target Player
37945,98,100,45,Spaced Random Player
37946,98,55,57,Random Target Player
37947,100,79,65,Spaced Random Player
37948,94,60,50,Spaced Random Player
37949,78,52,63,Random Target Player
37950,97,56,64,Random Target Player
37951,100,55,52,Spaced Random Player
37952,93,63,55,Spaced Random Player
37953,93,96,46,Spaced Random Player
37954,98,43,99,Random Target Player
37955,96,65,60,Spaced Random Player
37956,92,57,54,Spaced Random Player
37957,98,62,49,Spaced Random Player
37958,87,61,60,Spaced Random Player
37959,97,61,67,Random Target Player
37960,99,30,49,Random Target Player
37961,100,69,44,Spaced Random Player
37962,99,99,38,Spaced Random Player
37963,99,36,61,Random Target Player
37964,99,45,53,Random Target Player
37965,89,47,58,Random Target Player
37966,92,53,39,Spaced Random Player
37967,97,87,57,Spaced Random Player
37968,99,84,46,Spaced Random Player
37969,97,28,40,Random Target Player
37970,94,79,62,Spaced Random Player
37971,97,59,56,Spaced Random Player
37972,99,80,62,Spaced Random Player
37973,90,57,69,Random Target Player
37974,97,83,49,Spaced Random Player
37975,90,61,50,Spaced Random Player
37976,100,60,52,Spaced Random Player
37977,93,67,97,Random Target Player
37978,97,65,53,Spaced Random Player
37979,94,47,77,Random Target Player
37980,97,57,47,Spaced Random Player
37981,95,88,59,Spaced Random Player
37982,98,62,49,Spaced Random Player
37983,97,93,56,Spaced Random Player
37984,100,70,51,Spaced Random Player
37985,98,50,62,Random Target Player
37986,95,63,63,Tie
37987,95,75,56,Spaced Random Player
37988,98,52,64,Random Target Player
37989,94,72,68,Spaced Random Player
37990,100,53,76,Random Target Player
37991,81,88,68,Spaced Random Player
37992,99,60,60,Tie
37993,98,89,57,Spaced Random Player
37994,100,68,65,Spaced Random Player
37995,96,78,53,Spaced Random Player
37996,97,59,64,Random Target Player
37997,95,61,60,Spaced Random Player
37998,100,49,57,Random Target Player
37999,91,70,36,Spaced Random Player
38000,99,48,58,Random Target Player
38001,98,48,71,Random Target Player
38002,99,57,93,Random Target Player
38003,97,88,49,Spaced Random Player
38004,97,97,46,Spaced Random Player
38005,97,68,63,Spaced Random Player
38006,98,28,60,Random Target Player
38007,99,49,60,Random Target Player
38008,96,71,41,Spaced Random Player
38009,99,51,50,Spaced Random Player
38010,98,61,98,Random Target Player
38011,88,76,82,Random Target Player
38012,97,93,50,Spaced Random Player
38013,93,73,62,Spaced Random Player
38014,100,66,64,Spaced Random Player
38015,99,83,85,Random Target Player
38016,95,62,57,Spaced Random Player
38017,99,47,61,Random Target Player
38018,95,85,83,Spaced Random Player
38019,97,49,56,Random Target Player
38020,93,84,74,Spaced Random Player
38021,97,73,60,Spaced Random Player
38022,95,50,59,Random Target Player
38023,98,47,51,Random Target Player
38024,97,67,39,Spaced Random Player
38025,96,63,59,Spaced Random Player
38026,95,44,45,Random Target Player
38027,82,92,57,Spaced Random Player
38028,94,60,40,Spaced Random Player
38029,96,80,47,Spaced Random Player
38030,95,41,66,Random Target Player
38031,99,53,41,Spaced Random Player
38032,98,83,65,Spaced Random Player
38033,91,46,72,Random Target Player
38034,98,66,50,Spaced Random Player
38035,91,40,61,Random Target Player
38036,81,52,66,Random Target Player
38037,100,39,56,Random Target Player
38038,100,99,52,Spaced Random Player
38039,98,66,64,Spaced Random Player
38040,95,88,82,Spaced Random Player
38041,97,59,64,Random Target Player
38042,92,69,43,Spaced Random Player
38043,92,52,54,Random Target Player
38044,93,66,65,Spaced Random Player
38045,92,72,61,Spaced Random Player
38046,93,65,48,Spaced Random Player
38047,94,70,64,Spaced Random Player
38048,96,53,31,Spaced Random Player
38049,99,89,62,Spaced Random Player
38050,100,57,34,Spaced Random Player
38051,97,41,63,Random Target Player
38052,98,73,51,Spaced Random Player
38053,100,47,61,Random Target Player
38054,93,63,62,Spaced Random Player
38055,95,62,81,Random Target Player
38056,100,85,42,Spaced Random Player
38057,97,56,33,Spaced Random Player
38058,99,65,59,Spaced Random Player
38059,94,56,42,Spaced Random Player
38060,100,74,62,Spaced Random Player
38061,94,95,56,Spaced Random Player
38062,95,49,56,Random Target Player
38063,99,85,54,Spaced Random Player
38064,89,53,57,Random Target Player
38065,95,76,46,Spaced Random Player
38066,98,82,61,Spaced Random Player
38067,82,64,53,Spaced Random Player
38068,100,69,56,Spaced Random Player
38069,100,44,52,Random Target Player
38070,95,99,58,Spaced Random Player
38071,99,80,51,Spaced Random Player
38072,95,88,84,Spaced Random Player
38073,88,61,55,Spaced Random Player
38074,94,60,48,Spaced Random Player
38075,97,79,84,Random Target Player
38076,98,89,59,Spaced Random Player
38077,100,75,53,Spaced Random Player
38078,93,80,64,Spaced Random Player
38079,84,81,46,Spaced Random Player
38080,99,59,42,Spaced Random Player
38081,92,53,59,Random Target Player
38082,100,63,51,Spaced Random Player
38083,96,47,50,Random Target Player
38084,95,95,40,Spaced Random Player
38085,98,75,45,Spaced Random Player
38086,99,71,53,Spaced Random Player
38087,99,64,61,Spaced Random Player
38088,97,97,53,Spaced Random Player
38089,92,70,100,Random Target Player
38090,91,59,68,Random Target Player
38091,100,84,56,Spaced Random Player
38092,97,75,54,Spaced Random Player
38093,97,46,60,Random Target Player
38094,98,51,78,Random Target Player
38095,100,61,58,Spaced Random Player
38096,100,53,85,Random Target Player
38097,98,61,50,Spaced Random Player
38098,96,46,40,Spaced Random Player
38099,96,80,62,Spaced Random Player
38100,96,66,99,Random Target Player
38101,89,63,64,Random Target Player
38102,98,93,40,Spaced Random Player
38103,93,83,58,Spaced Random Player
38104,90,40,63,Random Target Player
38105,89,84,61,Spaced Random Player
38106,99,55,60,Random Target Player
38107,99,53,60,Random Target Player
38108,90,68,51,Spaced Random Player
38109,93,37,72,Random Target Player
38110,97,69,50,Spaced Random Player
38111,99,81,36,Spaced Random Player
38112,97,64,83,Random Target Player
38113,100,69,63,Spaced Random Player
38114,100,82,52,Spaced Random Player
38115,100,55,66,Random Target Player
38116,94,67,56,Spaced Random Player
38117,99,63,38,Spaced Random Player
38118,95,47,56,Random Target Player
38119,100,61,46,Spaced Random Player
38120,100,71,37,Spaced Random Player
38121,92,57,57,Tie
38122,94,97,63,Spaced Random Player
38123,95,99,62,Spaced Random Player
38124,89,72,35,Spaced Random Player
38125,99,76,57,Spaced Random Player
38126,86,72,60,Spaced Random Player
38127,97,56,95,Random Target Player
38128,100,56,61,Random Target Player
38129,96,58,63,Random Target Player
38130,89,68,62,Spaced Random Player
38131,100,81,52,Spaced Random Player
38132,91,98,89,Spaced Random Player
38133,96,49,55,Random Target Player
38134,100,51,61,Random Target Player
38135,98,68,54,Spaced Random Player
38136,100,39,45,Random Target Player
38137,73,76,44,Spaced Random Player
38138,95,61,56,Spaced Random Player
38139,93,73,61,Spaced Random Player
38140,99,45,57,Random Target Player
38141,99,91,67,Spaced Random Player
38142,87,64,54,Spaced Random Player
38143,99,61,39,Spaced Random Player
38144,95,51,44,Spaced Random Player
38145,87,54,46,Spaced Random Player
38146,95,52,92,Random Target Player
38147,97,94,67,Spaced Random Player
38148,93,45,51,Random Target Player
38149,87,76,47,Spaced Random Player
38150,100,51,53,Random Target Player
38151,97,68,52,Spaced Random Player
38152,99,35,54,Random Target Player
38153,94,55,57,Random Target Player
38154,92,49,79,Random Target Player
38155,98,58,98,Random Target Player
38156,100,96,52,Spaced Random Player
38157,96,95,66,Spaced Random Player
38158,94,77,60,Spaced Random Player
38159,100,91,61,Spaced Random Player
38160,94,52,52,Tie
38161,97,100,64,Spaced Random Player
38162,99,82,77,Spaced Random Player
38163,100,76,52,Spaced Random Player
38164,95,68,59,Spaced Random Player
38165,99,52,100,Random Target Player
38166,94,49,46,Spaced Random Player
38167,93,41,62,Random Target Player
38168,99,58,50,Spaced Random Player
38169,97,49,59,Random Target Player
38170,95,96,35,Spaced Random Player
38171,96,34,63,Random Target Player
38172,89,46,61,Random Target Player
38173,99,84,58,Spaced Random Player
38174,100,81,57,Spaced Random Player
38175,94,51,55,Random Target Player
38176,93,70,47,Spaced Random Player
38177,95,69,51,Spaced Random Player
38178,100,79,44,Spaced Random Player
38179,97,96,50,Spaced Random Player
38180,98,46,67,Random Target Player
38181,92,54,59,Random Target Player
38182,87,82,48,Spaced Random Player
38183,95,70,59,Spaced Random Player
38184,90,71,65,Spaced Random Player
38185,99,55,59,Random Target Player
38186,100,81,51,Spaced Random Player
38187,99,59,44,Spaced Random Player
38188,86,74,100,Random Target Player
38189,99,88,68,Spaced Random Player
38190,91,58,42,Spaced Random Player
38191,96,51,52,Random Target Player
38192,98,56,39,Spaced Random Player
38193,95,32,45,Random Target Player
38194,98,60,55,Spaced Random Player
38195,100,69,40,Spaced Random Player
38196,99,87,60,Spaced Random Player
38197,99,61,51,Spaced Random Player
38198,94,50,50,Tie
38199,92,54,68,Random Target Player
38200,98,61,50,Spaced Random Player
38201,100,83,44,Spaced Random Player
38202,88,59,67,Random Target Player
38203,97,59,53,Spaced Random Player
38204,100,44,38,Spaced Random Player
38205,99,44,64,Random Target Player
38206,89,51,61,Random Target Player
38207,100,43,60,Random Target Player
38208,100,56,62,Random Target Player
38209,94,48,39,Spaced Random Player
38210,99,47,62,Random Target Player
38211,90,75,50,Spaced Random Player
38212,97,40,47,Random Target Player
38213,98,52,92,Random Target Player
38214,85,54,42,Spaced Random Player
38215,96,62,55,Spaced Random Player
38216,98,59,48,Spaced Random Player
38217,86,88,53,Spaced Random Player
38218,98,41,59,Random Target Player
38219,99,74,46,Spaced Random Player
38220,88,79,71,Spaced Random Player
38221,98,98,81,Spaced Random Player
38222,100,90,58,Spaced Random Player
38223,100,89,55,Spaced Random Player
38224,88,28,58,Random Target Player
38225,99,62,49,Spaced Random Player
38226,100,83,79,Spaced Random Player
38227,88,61,63,Random Target Player
38228,97,40,48,Random Target Player
38229,99,99,60,Spaced Random Player
38230,99,51,85,Random Target Player
38231,86,78,68,Spaced Random Player
38232,95,62,96,Random Target Player
38233,89,71,64,Spaced Random Player
38234,100,85,46,Spaced Random Player
38235,94,78,61,Spaced Random Player
38236,100,90,65,Spaced Random Player
38237,97,77,51,Spaced Random Player
38238,99,63,53,Spaced Random Player
38239,97,60,44,Spaced Random Player
38240,95,56,46,Spaced Random Player
38241,89,45,45,Tie
38242,100,79,94,Random Target Player
38243,100,61,60,Spaced Random Player
38244,98,65,57,Spaced Random Player
38245,87,48,55,Random Target Player
38246,98,68,53,Spaced Random Player
38247,93,87,58,Spaced Random Player
38248,100,84,69,Spaced Random Player
38249,100,45,48,Random Target Player
38250,97,83,61,Spaced Random Player
38251,100,84,62,Spaced Random Player
38252,98,72,64,Spaced Random Player
38253,99,62,55,Spaced Random Player
38254,97,67,63,Spaced Random Player
38255,86,57,51,Spaced Random Player
38256,96,89,57,Spaced Random Player
38257,99,65,41,Spaced Random Player
38258,80,87,58,Spaced Random Player
38259,100,64,54,Spaced Random Player
38260,96,75,52,Spaced Random Player
38261,100,63,56,Spaced Random Player
38262,98,42,98,Random Target Player
38263,98,63,66,Random Target Player
38264,100,66,47,Spaced Random Player
38265,98,86,61,Spaced Random Player
38266,89,70,44,Spaced Random Player
38267,94,54,49,Spaced Random Player
38268,95,47,64,Random Target Player
38269,97,71,57,Spaced Random Player
38270,100,95,49,Spaced Random Player
38271,93,86,96,Random Target Player
38272,99,75,58,Spaced Random Player
38273,90,38,68,Random Target Player
38274,100,70,43,Spaced Random Player
38275,85,44,48,Random Target Player
38276,99,53,52,Spaced Random Player
38277,92,97,65,Spaced Random Player
38278,90,70,61,Spaced Random Player
38279,99,55,44,Spaced Random Player
38280,79,79,56,Spaced Random Player
38281,98,63,44,Spaced Random Player
38282,97,80,43,Spaced Random Player
38283,100,65,65,Tie
38284,100,65,60,Spaced Random Player
38285,89,61,42,Spaced Random Player
38286,92,63,58,Spaced Random Player
38287,90,38,39,Random Target Player
38288,100,34,57,Random Target Player
38289,87,93,60,Spaced Random Player
38290,96,64,62,Spaced Random Player
38291,92,75,40,Spaced Random Player
38292,95,73,62,Spaced Random Player
38293,92,87,56,Spaced Random Player
38294,95,88,57,Spaced Random Player
38295,99,38,51,Random Target Player
38296,99,67,56,Spaced Random Player
38297,90,89,98,Random Target Player
38298,100,71,50,Spaced Random Player
38299,100,57,95,Random Target Player
38300,93,37,80,Random Target Player
38301,94,70,48,Spaced Random Player
38302,96,56,44,Spaced Random Player
38303,98,79,50,Spaced Random Player
38304,100,49,55,Random Target Player
38305,94,72,58,Spaced Random Player
38306,93,29,46,Random Target Player
38307,96,71,51,Spaced Random Player
38308,99,82,35,Spaced Random Player
38309,99,79,57,Spaced Random Player
38310,96,45,55,Random Target Player
38311,100,61,62,Random Target Player
38312,93,46,54,Random Target Player
38313,93,56,49,Spaced Random Player
38314,88,81,98,Random Target Player
38315,99,63,42,Spaced Random Player
38316,88,67,47,Spaced Random Player
38317,99,71,69,Spaced Random Player
38318,99,56,47,Spaced Random Player
38319,97,43,51,Random Target Player
38320,97,54,61,Random Target Player
38321,84,71,59,Spaced Random Player
38322,95,48,43,Spaced Random Player
38323,98,70,50,Spaced Random Player
38324,93,35,100,Random Target Player
38325,86,71,48,Spaced Random Player
38326,89,82,94,Random Target Player
38327,97,65,49,Spaced Random Player
38328,100,81,64,Spaced Random Player
38329,97,56,49,Spaced Random Player
38330,99,77,62,Spaced Random Player
38331,90,52,88,Random Target Player
38332,80,46,64,Random Target Player
38333,97,81,45,Spaced Random Player
38334,95,84,52,Spaced Random Player
38335,100,67,51,Spaced Random Player
38336,91,59,65,Random Target Player
38337,100,83,57,Spaced Random Player
38338,97,72,63,Spaced Random Player
38339,100,43,49,Random Target Player
38340,89,83,65,Spaced Random Player
38341,95,54,62,Random Target Player
38342,100,75,61,Spaced Random Player
38343,95,61,41,Spaced Random Player
38344,90,68,59,Spaced Random Player
38345,98,74,63,Spaced Random Player
38346,99,62,48,Spaced Random Player
38347,88,50,58,Random Target Player
38348,100,45,43,Spaced Random Player
38349,99,76,92,Random Target Player
38350,99,51,45,Spaced Random Player
38351,100,63,60,Spaced Random Player
38352,92,42,54,Random Target Player
38353,94,77,45,Spaced Random Player
38354,97,78,64,Spaced Random Player
38355,100,80,55,Spaced Random Player
38356,98,100,50,Spaced Random Player
38357,88,84,49,Spaced Random Player
38358,93,47,48,Random Target Player
38359,97,68,50,Spaced Random Player
38360,100,65,37,Spaced Random Player
38361,96,92,59,Spaced Random Player
38362,99,81,66,Spaced Random Player
38363,90,78,64,Spaced Random Player
38364,98,87,64,Spaced Random Player
38365,91,66,54,Spaced Random Player
38366,94,57,47,Spaced Random Player
38367,98,72,38,Spaced Random Player
38368,96,74,58,Spaced Random Player
38369,97,54,49,Spaced Random Player
38370,100,56,70,Random Target Player
38371,98,45,57,Random Target Player
38372,91,53,60,Random Target Player
38373,98,51,53,Random Target Player
38374,100,45,46,Random Target Player
38375,92,48,66,Random Target Player
38376,100,59,72,Random Target Player
38377,69,64,56,Spaced Random Player
38378,96,55,44,Spaced Random Player
38379,98,49,57,Random Target Player
38380,96,100,49,Spaced Random Player
38381,93,61,82,Random Target Player
38382,92,53,33,Spaced Random Player
38383,99,57,60,Random Target Player
38384,97,72,60,Spaced Random Player
38385,97,60,59,Spaced Random Player
38386,99,73,46,Spaced Random Player
38387,87,93,38,Spaced Random Player
38388,100,35,56,Random Target Player
38389,96,71,57,Spaced Random Player
38390,91,49,97,Random Target Player
38391,90,97,54,Spaced Random Player
38392,100,45,60,Random Target Player
38393,88,39,63,Random Target Player
38394,99,65,47,Spaced Random Player
38395,96,74,51,Spaced Random Player
38396,100,65,52,Spaced Random Player
38397,93,81,57,Spaced Random Player
38398,87,72,42,Spaced Random Player
38399,86,57,64,Random Target Player
38400,100,31,49,Random Target Player
38401,78,82,45,Spaced Random Player
38402,99,37,61,Random Target Player
38403,96,78,57,Spaced Random Player
38404,95,71,49,Spaced Random Player
38405,96,50,55,Random Target Player
38406,100,66,78,Random Target Player
38407,95,84,93,Random Target Player
38408,92,64,64,Tie
38409,97,53,59,Random Target Player
38410,99,86,64,Spaced Random Player
38411,91,34,55,Random Target Player
38412,90,88,55,Spaced Random Player
38413,94,81,49,Spaced Random Player
38414,100,55,53,Spaced Random Player
38415,98,64,49,Spaced Random Player
38416,99,56,42,Spaced Random Player
38417,98,78,60,Spaced Random Player
38418,99,34,35,Random Target Player
38419,97,91,54,Spaced Random Player
38420,100,54,49,Spaced Random Player
38421,99,55,44,Spaced Random Player
38422,95,65,50,Spaced Random Player
38423,94,91,51,Spaced Random Player
38424,99,81,59,Spaced Random Player
38425,100,44,43,Spaced Random Player
38426,98,76,47,Spaced Random Player
38427,100,84,79,Spaced Random Player
38428,99,40,32,Spaced Random Player
38429,90,57,55,Spaced Random Player
38430,96,94,43,Spaced Random Player
38431,91,47,33,Spaced Random Player
38432,99,73,40,Spaced Random Player
38433,97,32,70,Random Target Player
38434,96,62,88,Random Target Player
38435,92,57,51,Spaced Random Player
38436,97,84,57,Spaced Random Player
38437,98,70,60,Spaced Random Player
38438,100,86,69,Spaced Random Player
38439,99,92,64,Spaced Random Player
38440,97,33,42,Random Target Player
38441,96,81,49,Spaced Random Player
38442,100,83,51,Spaced Random Player
38443,95,79,84,Random Target Player
38444,97,78,46,Spaced Random Player
38445,92,55,46,Spaced Random Player
38446,96,52,60,Random Target Player
38447,100,80,62,Spaced Random Player
38448,100,81,88,Random Target Player
38449,100,43,49,Random Target Player
38450,98,84,47,Spaced Random Player
38451,99,49,58,Random Target Player
38452,98,72,61,Spaced Random Player
38453,94,85,50,Spaced Random Player
38454,75,62,36,Spaced Random Player
38455,99,86,71,Spaced Random Player
38456,98,49,62,Random Target Player
38457,96,50,49,Spaced Random Player
38458,86,73,63,Spaced Random Player
38459,100,96,50,Spaced Random Player
38460,87,56,89,Random Target Player
38461,99,54,65,Random Target Player
38462,95,74,58,Spaced Random Player
38463,100,65,100,Random Target Player
38464,98,79,46,Spaced Random Player
38465,96,59,66,Random Target Player
38466,89,53,69,Random Target Player
38467,94,67,48,Spaced Random Player
38468,100,72,50,Spaced Random Player
38469,99,57,64,Random Target Player
38470,99,61,53,Spaced Random Player
38471,93,53,37,Spaced Random Player
38472,97,50,62,Random Target Player
38473,89,30,63,Random Target Player
38474,96,46,57,Random Target Player
38475,95,65,57,Spaced Random Player
38476,98,91,97,Random Target Player
38477,83,62,48,Spaced Random Player
38478,86,53,59,Random Target Player
38479,94,84,48,Spaced Random Player
38480,93,57,32,Spaced Random Player
38481,83,52,49,Spaced Random Player
38482,91,64,60,Spaced Random Player
38483,95,77,50,Spaced Random Player
38484,98,54,48,Spaced Random Player
38485,94,79,49,Spaced Random Player
38486,97,74,61,Spaced Random Player
38487,97,73,42,Spaced Random Player
38488,99,66,45,Spaced Random Player
38489,91,47,44,Spaced Random Player
38490,98,49,54,Random Target Player
38491,100,80,43,Spaced Random Player
38492,90,62,97,Random Target Player
38493,97,45,61,Random Target Player
38494,99,96,94,Spaced Random Player
38495,99,94,57,Spaced Random Player
38496,98,75,51,Spaced Random Player
38497,98,82,42,Spaced Random Player
38498,93,43,56,Random Target Player
38499,93,84,57,Spaced Random Player
38500,98,92,36,Spaced Random Player
38501,100,86,50,Spaced Random Player
38502,98,70,64,Spaced Random Player
38503,100,50,62,Random Target Player
38504,95,77,64,Spaced Random Player
38505,95,53,56,Random Target Player
38506,83,45,62,Random Target Player
38507,90,47,44,Spaced Random Player
38508,100,76,45,Spaced Random Player
38509,90,65,53,Spaced Random Player
38510,99,84,89,Random Target Player
38511,97,62,99,Random Target Player
38512,100,80,57,Spaced Random Player
38513,93,57,58,Random Target Player
38514,85,74,59,Spaced Random Player
38515,100,48,37,Spaced Random Player
38516,96,46,61,Random Target Player
38517,97,63,42,Spaced Random Player
38518,85,40,50,Random Target Player
38519,89,85,41,Spaced Random Player
38520,85,40,54,Random Target Player
38521,99,71,48,Spaced Random Player
38522,98,85,93,Random Target Player
38523,100,83,62,Spaced Random Player
38524,98,55,86,Random Target Player
38525,85,60,62,Random Target Player
38526,96,55,48,Spaced Random Player
38527,98,71,45,Spaced Random Player
38528,97,59,68,Random Target Player
38529,100,56,46,Spaced Random Player
38530,99,56,46,Spaced Random Player
38531,94,76,42,Spaced Random Player
38532,91,43,86,Random Target Player
38533,93,84,64,Spaced Random Player
38534,100,95,59,Spaced Random Player
38535,97,91,54,Spaced Random Player
38536,97,98,53,Spaced Random Player
38537,98,28,51,Random Target Player
38538,96,44,59,Random Target Player
38539,100,61,60,Spaced Random Player
38540,91,42,54,Random Target Player
38541,95,88,66,Spaced Random Player
38542,82,60,55,Spaced Random Player
38543,82,59,50,Spaced Random Player
38544,97,70,51,Spaced Random Player
38545,93,80,62,Spaced Random Player
38546,97,84,52,Spaced Random Player
38547,96,77,57,Spaced Random Player
38548,86,84,50,Spaced Random Player
38549,98,66,60,Spaced Random Player
38550,100,60,65,Random Target Player
38551,100,67,53,Spaced Random Player
38552,99,92,60,Spaced Random Player
38553,97,75,51,Spaced Random Player
38554,96,76,48,Spaced Random Player
38555,99,76,51,Spaced Random Player
38556,93,57,44,Spaced Random Player
38557,99,65,48,Spaced Random Player
38558,100,55,56,Random Target Player
38559,89,47,81,Random Target Player
38560,96,76,59,Spaced Random Player
38561,96,74,56,Spaced Random Player
38562,95,41,63,Random Target Player
38563,99,71,55,Spaced Random Player
38564,93,73,99,Random Target Player
38565,100,69,48,Spaced Random Player
38566,98,52,64,Random Target Player
38567,95,68,54,Spaced Random Player
38568,94,95,65,Spaced Random Player
38569,96,49,63,Random Target Player
38570,100,71,48,Spaced Random Player
38571,97,61,64,Random Target Player
38572,95,49,85,Random Target Player
38573,96,43,65,Random Target Player
38574,85,68,68,Tie
38575,95,76,61,Spaced Random Player
38576,98,45,39,Spaced Random Player
38577,95,70,54,Spaced Random Player
38578,87,59,63,Random Target Player
38579,87,67,51,Spaced Random Player
38580,99,78,45,Spaced Random Player
38581,100,60,45,Spaced Random Player
38582,95,53,35,Spaced Random Player
38583,100,58,31,Spaced Random Player
38584,95,57,38,Spaced Random Player
38585,98,52,55,Random Target Player
38586,95,58,66,Random Target Player
38587,91,59,50,Spaced Random Player
38588,90,67,66,Spaced Random Player
38589,95,67,64,Spaced Random Player
38590,87,48,52,Random Target Player
38591,91,53,39,Spaced Random Player
38592,99,59,92,Random Target Player
38593,100,78,44,Spaced Random Player
38594,95,70,57,Spaced Random Player
38595,90,84,43,Spaced Random Player
38596,98,45,50,Random Target Player
38597,97,82,60,Spaced Random Player
38598,77,56,39,Spaced Random Player
38599,99,70,50,Spaced Random Player
38600,100,42,40,Spaced Random Player
38601,97,55,59,Random Target Player
38602,98,56,45,Spaced Random Player
38603,100,46,39,Spaced Random Player
38604,85,84,60,Spaced Random Player
38605,94,73,43,Spaced Random Player
38606,99,61,61,Tie
38607,97,72,55,Spaced Random Player
38608,98,54,60,Random Target Player
38609,100,51,92,Random Target Player
38610,99,56,61,Random Target Player
38611,100,71,44,Spaced Random Player
38612,98,46,52,Random Target Player
38613,88,57,62,Random Target Player
38614,91,62,55,Spaced Random Player
38615,93,48,57,Random Target Player
38616,98,40,69,Random Target Player
38617,100,33,60,Random Target Player
38618,99,78,51,Spaced Random Player
38619,98,44,94,Random Target Player
38620,96,67,56,Spaced Random Player
38621,99,91,63,Spaced Random Player
38622,97,63,44,Spaced Random Player
38623,100,58,61,Random Target Player
38624,100,62,99,Random Target Player
38625,99,71,56,Spaced Random Player
38626,97,93,63,Spaced Random Player
38627,95,48,62,Random Target Player
38628,92,59,44,Spaced Random Player
38629,97,72,55,Spaced Random Player
38630,79,96,44,Spaced Random Player
38631,88,78,73,Spaced Random Player
38632,87,100,62,Spaced Random Player
38633,99,94,42,Spaced Random Player
38634,100,66,59,Spaced Random Player
38635,99,46,55,Random Target Player
38636,94,72,64,Spaced Random Player
38637,91,64,54,Spaced Random Player
38638,97,86,54,Spaced Random Player
38639,100,76,60,Spaced Random Player
38640,94,67,64,Spaced Random Player
38641,100,70,44,Spaced Random Player
38642,76,54,52,Spaced Random Player
38643,99,65,46,Spaced Random Player
38644,100,86,69,Spaced Random Player
38645,100,72,41,Spaced Random Player
38646,96,50,45,Spaced Random Player
38647,96,68,65,Spaced Random Player
38648,97,73,55,Spaced Random Player
38649,98,55,66,Random Target Player
38650,93,55,52,Spaced Random Player
38651,100,57,77,Random Target Player
38652,88,64,57,Spaced Random Player
38653,97,56,94,Random Target Player
38654,95,56,34,Spaced Random Player
38655,92,89,63,Spaced Random Player
38656,99,89,59,Spaced Random Player
38657,96,83,46,Spaced Random Player
38658,93,56,96,Random Target Player
38659,97,53,79,Random Target Player
38660,92,77,54,Spaced Random Player
38661,94,61,44,Spaced Random Player
38662,99,51,61,Random Target Player
38663,98,46,43,Spaced Random Player
38664,82,61,57,Spaced Random Player
38665,94,49,58,Random Target Player
38666,89,83,55,Spaced Random Player
38667,99,43,61,Random Target Player
38668,99,36,62,Random Target Player
38669,90,36,50,Random Target Player
38670,97,89,55,Spaced Random Player
38671,99,55,97,Random Target Player
38672,100,81,57,Spaced Random Player
38673,95,56,73,Random Target Player
38674,98,88,59,Spaced Random Player
38675,96,89,59,Spaced Random Player
38676,99,87,78,Spaced Random Player
38677,100,90,59,Spaced Random Player
38678,99,57,46,Spaced Random Player
38679,92,64,56,Spaced Random Player
38680,100,60,53,Spaced Random Player
38681,100,97,58,Spaced Random Player
38682,97,75,90,Random Target Player
38683,89,50,62,Random Target Player
