# Battleship Game Analysis Results
# Generated: 2025-10-23 13:10:07
# Comparison Type: three-bot-comparison

# THREE-WAY COMPARISON SUMMARY
Metric,Random Player,Random Target Player,Spaced Random Player,Winner
5358,99,99,74,Spaced Random Player
5359,96,80,61,Spaced Random Player
5360,94,75,59,Spaced Random Player
5361,86,67,46,Spaced Random Player
5362,96,69,80,Random Target Player
5363,97,49,79,Random Target Player
5364,98,86,72,Spaced Random Player
5365,80,77,55,Spaced Random Player
5366,98,52,52,Tie
5367,96,67,60,Spaced Random Player
5368,100,43,88,Random Target Player
5369,100,47,70,Random Target Player
5370,93,82,44,Spaced Random Player
5371,90,74,54,Spaced Random Player
5372,100,87,74,Spaced Random Player
5373,97,30,68,Random Target Player
5374,90,100,59,Spaced Random Player
5375,99,65,68,Random Target Player
5376,99,49,51,Random Target Player
5377,98,98,76,Spaced Random Player
5378,98,79,96,Random Target Player
5379,100,86,50,Spaced Random Player
5380,100,76,60,Spaced Random Player
5381,99,78,60,Spaced Random Player
5382,93,83,61,Spaced Random Player
5383,93,60,37,Spaced Random Player
5384,96,96,96,Tie
5385,99,61,95,Random Target Player
5386,100,61,49,Spaced Random Player
5387,97,94,95,Random Target Player
5388,85,49,82,Random Target Player
5389,97,67,87,Random Target Player
5390,91,73,66,Spaced Random Player
5391,99,53,55,Random Target Player
5392,84,53,80,Random Target Player
5393,83,79,46,Spaced Random Player
5394,93,99,88,Spaced Random Player
5395,95,89,97,Random Target Player
5396,97,72,67,Spaced Random Player
5397,89,48,61,Random Target Player
5398,98,92,92,Tie
5399,100,55,70,Random Target Player
5400,99,50,57,Random Target Player
5401,100,75,84,Random Target Player
5402,96,92,87,Spaced Random Player
5403,87,78,76,Spaced Random Player
5404,95,77,46,Spaced Random Player
5405,100,48,62,Random Target Player
5406,95,90,95,Random Target Player
5407,96,81,61,Spaced Random Player
5408,98,77,61,Spaced Random Player
5409,98,100,64,Spaced Random Player
5410,95,56,56,Tie
5411,98,51,42,Spaced Random Player
5412,88,66,69,Random Target Player
5413,97,71,71,Tie
5414,98,83,100,Random Target Player
5415,97,84,48,Spaced Random Player
5416,91,82,80,Spaced Random Player
5417,99,91,55,Spaced Random Player
5418,100,70,79,Random Target Player
5419,100,51,82,Random Target Player
5420,88,80,92,Random Target Player
5421,93,69,53,Spaced Random Player
5422,90,99,66,Spaced Random Player
5423,98,51,69,Random Target Player
5424,99,69,53,Spaced Random Player
5425,92,66,56,Spaced Random Player
5426,98,90,73,Spaced Random Player
5427,88,60,51,Spaced Random Player
5428,99,62,51,Spaced Random Player
5429,99,76,39,Spaced Random Player
5430,93,98,62,Spaced Random Player
5431,86,63,68,Random Target Player
5432,99,61,65,Random Target Player
5433,100,69,65,Spaced Random Player
5434,97,44,69,Random Target Player
5435,99,75,99,Random Target Player
5436,100,55,97,Random Target Player
5437,98,88,78,Spaced Random Player
5438,95,37,76,Random Target Player
5439,98,84,50,Spaced Random Player
5440,91,59,41,Spaced Random Player
5441,86,82,60,Spaced Random Player
5442,100,79,63,Spaced Random Player
5443,100,96,52,Spaced Random Player
5444,97,47,43,Spaced Random Player
5445,97,56,88,Random Target Player
5446,94,65,57,Spaced Random Player
5447,98,44,76,Random Target Player
5448,92,64,54,Spaced Random Player
5449,91,68,55,Spaced Random Player
5450,98,82,58,Spaced Random Player
5451,100,55,65,Random Target Player
5452,97,69,64,Spaced Random Player
5453,97,77,89,Random Target Player
5454,99,67,73,Random Target Player
5455,98,62,100,Random Target Player
5456,95,64,72,Random Target Player
5457,99,66,59,Spaced Random Player
5458,92,66,78,Random Target Player
5459,96,51,58,Random Target Player
5460,88,100,62,Spaced Random Player
5461,98,57,65,Random Target Player
5462,93,84,70,Spaced Random Player
5463,93,70,83,Random Target Player
5464,98,52,70,Random Target Player
5465,94,52,87,Random Target Player
5466,94,82,45,Spaced Random Player
5467,89,76,60,Spaced Random Player
5468,100,95,92,Spaced Random Player
5469,98,54,42,Spaced Random Player
5470,100,41,98,Random Target Player
5471,90,49,62,Random Target Player
5472,96,61,56,Spaced Random Player
5473,95,89,82,Spaced Random Player
5474,96,45,54,Random Target Player
5475,94,88,86,Spaced Random Player
5476,91,54,61,Random Target Player
5477,96,90,84,Spaced Random Player
5478,92,50,95,Random Target Player
5479,93,61,80,Random Target Player
5480,91,76,66,Spaced Random Player
5481,97,67,65,Spaced Random Player
5482,97,50,37,Spaced Random Player
5483,92,87,79,Spaced Random Player
5484,97,80,49,Spaced Random Player
5485,100,73,53,Spaced Random Player
5486,93,65,95,Random Target Player
5487,97,59,33,Spaced Random Player
5488,100,50,66,Random Target Player
5489,97,59,38,Spaced Random Player
5490,97,96,41,Spaced Random Player
5491,94,62,46,Spaced Random Player
5492,96,56,59,Random Target Player
5493,90,91,91,Random Player
5494,99,76,69,Spaced Random Player
5495,94,59,64,Random Target Player
5496,97,98,75,Spaced Random Player
5497,95,33,46,Random Target Player
5498,98,55,57,Random Target Player
5499,97,70,78,Random Target Player
5500,97,50,60,Random Target Player
5501,89,55,50,Spaced Random Player
5502,98,69,36,Spaced Random Player
5503,91,92,37,Spaced Random Player
5504,97,36,41,Random Target Player
5505,94,76,89,Random Target Player
5506,92,56,70,Random Target Player
5507,96,77,35,Spaced Random Player
5508,95,58,76,Random Target Player
5509,99,65,37,Spaced Random Player
5510,100,39,69,Random Target Player
5511,99,67,93,Random Target Player
5512,99,57,38,Spaced Random Player
5513,94,61,58,Spaced Random Player
5514,93,74,61,Spaced Random Player
5515,87,69,65,Spaced Random Player
5516,100,53,78,Random Target Player
5517,97,63,97,Random Target Player
5518,83,78,61,Spaced Random Player
5519,87,56,38,Spaced Random Player
5520,89,45,46,Random Target Player
5521,93,35,86,Random Target Player
5522,98,59,65,Random Target Player
5523,82,46,53,Random Target Player
5524,93,89,64,Spaced Random Player
5525,94,39,100,Random Target Player
5526,99,48,73,Random Target Player
5527,88,42,65,Random Target Player
5528,98,56,64,Random Target Player
5529,93,54,47,Spaced Random Player
5530,89,61,44,Spaced Random Player
5531,100,57,80,Random Target Player
5532,100,59,66,Random Target Player
5533,97,69,52,Spaced Random Player
5534,100,64,59,Spaced Random Player
5535,95,72,39,Spaced Random Player
5536,69,71,53,Spaced Random Player
5537,99,77,62,Spaced Random Player
5538,99,61,62,Random Target Player
5539,90,100,68,Spaced Random Player
5540,100,76,61,Spaced Random Player
5541,100,52,99,Random Target Player
5542,90,65,68,Random Target Player
5543,86,87,59,Spaced Random Player
5544,99,82,37,Spaced Random Player
5545,93,76,50,Spaced Random Player
5546,97,59,68,Random Target Player
5547,90,67,69,Random Target Player
5548,100,76,59,Spaced Random Player
5549,96,52,43,Spaced Random Player
5550,92,66,65,Spaced Random Player
5551,99,72,86,Random Target Player
5552,98,80,38,Spaced Random Player
5553,99,89,69,Spaced Random Player
5554,92,86,69,Spaced Random Player
5555,94,63,100,Random Target Player
5556,91,58,83,Random Target Player
5557,90,48,29,Spaced Random Player
5558,97,57,35,Spaced Random Player
5559,99,78,54,Spaced Random Player
5560,92,84,79,Spaced Random Player
5561,92,78,77,Spaced Random Player
5562,98,79,38,Spaced Random Player
5563,88,90,68,Spaced Random Player
5564,95,47,50,Random Target Player
5565,97,71,78,Random Target Player
5566,96,28,38,Random Target Player
5567,100,52,74,Random Target Player
5568,97,53,91,Random Target Player
5569,94,91,63,Spaced Random Player
5570,97,53,67,Random Target Player
5571,98,62,60,Spaced Random Player
5572,99,54,63,Random Target Player
5573,91,93,65,Spaced Random Player
5574,99,46,76,Random Target Player
5575,98,63,76,Random Target Player
5576,92,97,41,Spaced Random Player
5577,86,87,81,Spaced Random Player
5578,98,86,53,Spaced Random Player
5579,92,83,82,Spaced Random Player
5580,91,59,100,Random Target Player
5581,100,45,83,Random Target Player
5582,99,46,52,Random Target Player
5583,97,84,40,Spaced Random Player
5584,94,57,49,Spaced Random Player
5585,97,60,74,Random Target Player
5586,97,57,97,Random Target Player
5587,97,55,37,Spaced Random Player
5588,98,98,62,Spaced Random Player
5589,97,67,68,Random Target Player
5590,98,58,59,Random Target Player
5591,98,80,69,Spaced Random Player
5592,100,73,80,Random Target Player
5593,95,68,66,Spaced Random Player
5594,99,64,56,Spaced Random Player
5595,99,80,86,Random Target Player
5596,87,90,65,Spaced Random Player
5597,96,53,91,Random Target Player
5598,100,55,54,Spaced Random Player
5599,100,65,63,Spaced Random Player
5600,90,90,56,Spaced Random Player
5601,95,42,43,Random Target Player
5602,96,56,69,Random Target Player
5603,93,73,53,Spaced Random Player
5604,98,90,40,Spaced Random Player
5605,98,57,81,Random Target Player
5606,99,89,82,Spaced Random Player
5607,98,82,50,Spaced Random Player
5608,94,68,60,Spaced Random Player
5609,99,39,53,Random Target Player
5610,96,48,99,Random Target Player
5611,86,56,90,Random Target Player
5612,97,55,59,Random Target Player
5613,97,79,74,Spaced Random Player
5614,95,36,83,Random Target Player
5615,93,47,89,Random Target Player
5616,94,49,36,Spaced Random Player
5617,89,94,55,Spaced Random Player
5618,99,45,67,Random Target Player
5619,93,76,55,Spaced Random Player
5620,95,71,52,Spaced Random Player
5621,81,77,76,Spaced Random Player
5622,94,54,85,Random Target Player
5623,100,56,86,Random Target Player
5624,99,51,37,Spaced Random Player
5625,77,64,77,Random Target Player
5626,97,94,60,Spaced Random Player
5627,84,50,72,Random Target Player
5628,88,81,88,Random Target Player
5629,99,92,54,Spaced Random Player
5630,96,90,66,Spaced Random Player
5631,100,61,71,Random Target Player
5632,96,46,78,Random Target Player
5633,96,75,40,Spaced Random Player
5634,92,81,65,Spaced Random Player
5635,98,81,97,Random Target Player
5636,97,37,97,Random Target Player
5637,88,73,67,Spaced Random Player
5638,96,53,64,Random Target Player
5639,100,49,95,Random Target Player
5640,94,91,80,Spaced Random Player
5641,94,53,50,Spaced Random Player
5642,100,81,67,Spaced Random Player
5643,96,93,60,Spaced Random Player
5644,98,80,48,Spaced Random Player
5645,93,70,90,Random Target Player
5646,99,53,50,Spaced Random Player
5647,90,52,69,Random Target Player
5648,95,50,59,Random Target Player
5649,81,67,80,Random Target Player
5650,99,62,54,Spaced Random Player
5651,97,69,53,Spaced Random Player
5652,98,68,90,Random Target Player
5653,99,66,60,Spaced Random Player
5654,100,81,74,Spaced Random Player
5655,99,59,83,Random Target Player
5656,90,42,68,Random Target Player
5657,99,73,46,Spaced Random Player
5658,94,55,75,Random Target Player
5659,97,86,89,Random Target Player
5660,94,51,45,Spaced Random Player
5661,90,84,74,Spaced Random Player
5662,93,51,71,Random Target Player
5663,91,43,77,Random Target Player
5664,89,62,66,Random Target Player
5665,92,74,55,Spaced Random Player
5666,99,52,90,Random Target Player
5667,100,37,78,Random Target Player
5668,100,78,37,Spaced Random Player
5669,98,62,92,Random Target Player
5670,94,49,51,Random Target Player
5671,96,61,46,Spaced Random Player
5672,95,79,91,Random Target Player
5673,100,41,36,Spaced Random Player
5674,78,73,76,Random Target Player
5675,98,59,61,Random Target Player
5676,99,58,100,Random Target Player
5677,99,82,64,Spaced Random Player
5678,100,91,71,Spaced Random Player
5679,100,45,71,Random Target Player
5680,97,53,82,Random Target Player
5681,99,44,68,Random Target Player
5682,94,59,74,Random Target Player
5683,100,63,52,Spaced Random Player
5684,98,76,85,Random Target Player
5685,96,57,40,Spaced Random Player
5686,98,75,54,Spaced Random Player
5687,91,83,48,Spaced Random Player
5688,99,100,67,Spaced Random Player
5689,100,90,43,Spaced Random Player
5690,93,74,40,Spaced Random Player
5691,100,52,45,Spaced Random Player
5692,99,53,59,Random Target Player
5693,93,72,59,Spaced Random Player
5694,85,59,79,Random Target Player
5695,87,49,91,Random Target Player
5696,92,59,76,Random Target Player
5697,99,86,43,Spaced Random Player
5698,84,80,88,Random Target Player
5699,96,88,58,Spaced Random Player
5700,94,47,40,Spaced Random Player
5701,100,99,67,Spaced Random Player
5702,96,67,66,Spaced Random Player
5703,92,72,76,Random Target Player
5704,94,49,83,Random Target Player
5705,98,49,75,Random Target Player
5706,94,56,83,Random Target Player
5707,99,65,60,Spaced Random Player
5708,100,65,66,Random Target Player
5709,89,35,59,Random Target Player
5710,85,91,76,Spaced Random Player
5711,99,86,56,Spaced Random Player
5712,89,66,51,Spaced Random Player
5713,86,76,44,Spaced Random Player
5714,97,61,66,Random Target Player
5715,98,55,51,Spaced Random Player
5716,95,84,55,Spaced Random Player
5717,99,55,92,Random Target Player
5718,98,47,54,Random Target Player
5719,88,72,63,Spaced Random Player
5720,97,66,68,Random Target Player
5721,97,78,71,Spaced Random Player
5722,76,87,47,Spaced Random Player
5723,96,69,67,Spaced Random Player
5724,97,64,77,Random Target Player
5725,100,67,47,Spaced Random Player
5726,99,63,97,Random Target Player
5727,98,67,57,Spaced Random Player
5728,93,85,67,Spaced Random Player
5729,93,62,61,Spaced Random Player
5730,95,83,77,Spaced Random Player
5731,95,46,98,Random Target Player
5732,100,42,72,Random Target Player
5733,99,66,81,Random Target Player
5734,98,59,44,Spaced Random Player
5735,100,83,62,Spaced Random Player
5736,95,68,91,Random Target Player
5737,92,60,73,Random Target Player
5738,96,72,37,Spaced Random Player
5739,90,37,68,Random Target Player
5740,100,86,68,Spaced Random Player
5741,91,40,65,Random Target Player
5742,93,70,73,Random Target Player
5743,99,66,71,Random Target Player
5744,95,61,76,Random Target Player
5745,97,78,47,Spaced Random Player
5746,97,46,92,Random Target Player
5747,96,72,66,Spaced Random Player
5748,98,55,75,Random Target Player
5749,100,72,53,Spaced Random Player
5750,92,50,58,Random Target Player
5751,97,52,46,Spaced Random Player
5752,94,64,65,Random Target Player
5753,92,47,56,Random Target Player
5754,100,62,68,Random Target Player
5755,100,30,70,Random Target Player
5756,93,70,68,Spaced Random Player
5757,98,40,96,Random Target Player
5758,98,39,59,Random Target Player
5759,100,65,59,Spaced Random Player
5760,96,86,81,Spaced Random Player
5761,100,43,80,Random Target Player
5762,93,39,67,Random Target Player
5763,98,59,94,Random Target Player
5764,99,56,82,Random Target Player
5765,91,62,46,Spaced Random Player
5766,98,61,58,Spaced Random Player
5767,96,65,82,Random Target Player
5768,92,53,80,Random Target Player
5769,97,67,39,Spaced Random Player
5770,100,58,57,Spaced Random Player
5771,92,79,60,Spaced Random Player
5772,93,62,75,Random Target Player
5773,99,60,74,Random Target Player
5774,98,63,58,Spaced Random Player
5775,98,62,65,Random Target Player
5776,100,71,61,Spaced Random Player
5777,97,58,94,Random Target Player
5778,91,45,75,Random Target Player
5779,86,77,62,Spaced Random Player
5780,98,58,51,Spaced Random Player
5781,91,98,92,Random Player
5782,99,90,92,Random Target Player
5783,92,65,75,Random Target Player
5784,81,60,68,Random Target Player
5785,98,94,67,Spaced Random Player
5786,95,70,82,Random Target Player
5787,99,67,81,Random Target Player
5788,96,93,67,Spaced Random Player
5789,97,38,61,Random Target Player
5790,99,56,79,Random Target Player
5791,82,64,76,Random Target Player
5792,97,92,71,Spaced Random Player
5793,93,41,77,Random Target Player
5794,96,78,63,Spaced Random Player
5795,89,84,41,Spaced Random Player
5796,84,63,85,Random Target Player
5797,97,52,66,Random Target Player
5798,95,57,82,Random Target Player
5799,99,53,84,Random Target Player
5800,100,53,78,Random Target Player
5801,98,77,53,Spaced Random Player
5802,99,66,58,Spaced Random Player
5803,96,41,36,Spaced Random Player
5804,100,62,97,Random Target Player
5805,96,73,87,Random Target Player
5806,98,77,63,Spaced Random Player
5807,96,86,73,Spaced Random Player
5808,99,91,47,Spaced Random Player
5809,100,96,67,Spaced Random Player
5810,100,74,74,Tie
5811,94,76,54,Spaced Random Player
5812,89,71,73,Random Target Player
5813,100,68,70,Random Target Player
5814,94,37,72,Random Target Player
5815,100,92,64,Spaced Random Player
5816,98,57,50,Spaced Random Player
5817,91,50,51,Random Target Player
5818,100,43,74,Random Target Player
5819,95,72,78,Random Target Player
5820,99,54,62,Random Target Player
5821,100,58,95,Random Target Player
5822,92,68,75,Random Target Player
5823,88,65,82,Random Target Player
5824,99,50,72,Random Target Player
5825,89,96,67,Spaced Random Player
5826,95,95,84,Spaced Random Player
5827,85,98,76,Spaced Random Player
5828,100,63,82,Random Target Player
5829,100,48,49,Random Target Player
5830,97,53,91,Random Target Player
5831,86,52,79,Random Target Player
5832,98,95,74,Spaced Random Player
5833,99,29,42,Random Target Player
5834,98,99,92,Spaced Random Player
5835,92,60,100,Random Target Player
5836,76,61,65,Random Target Player
5837,99,67,69,Random Target Player
5838,98,70,34,Spaced Random Player
5839,97,73,67,Spaced Random Player
5840,96,67,100,Random Target Player
5841,100,74,83,Random Target Player
5842,100,56,58,Random Target Player
5843,97,98,58,Spaced Random Player
5844,91,43,78,Random Target Player
5845,95,41,46,Random Target Player
5846,96,53,84,Random Target Player
5847,94,49,38,Spaced Random Player
5848,84,65,68,Random Target Player
5849,99,60,54,Spaced Random Player
5850,99,72,73,Random Target Player
5851,100,49,35,Spaced Random Player
5852,97,100,38,Spaced Random Player
5853,97,76,54,Spaced Random Player
5854,99,74,92,Random Target Player
5855,84,88,76,Spaced Random Player
5856,89,76,69,Spaced Random Player
5857,98,64,64,Tie
5858,87,75,32,Spaced Random Player
5859,96,48,76,Random Target Player
5860,92,65,83,Random Target Player
5861,96,75,74,Spaced Random Player
5862,77,53,44,Spaced Random Player
5863,95,48,53,Random Target Player
5864,100,73,69,Spaced Random Player
5865,97,92,46,Spaced Random Player
5866,95,50,89,Random Target Player
5867,100,75,84,Random Target Player
5868,95,68,66,Spaced Random Player
5869,93,76,57,Spaced Random Player
5870,98,91,77,Spaced Random Player
5871,98,70,51,Spaced Random Player
5872,99,55,74,Random Target Player
5873,98,49,38,Spaced Random Player
5874,98,69,52,Spaced Random Player
5875,93,58,62,Random Target Player
5876,98,48,47,Spaced Random Player
5877,93,62,41,Spaced Random Player
5878,100,65,46,Spaced Random Player
5879,96,83,87,Random Target Player
5880,99,77,97,Random Target Player
5881,99,81,40,Spaced Random Player
5882,92,75,66,Spaced Random Player
5883,100,93,63,Spaced Random Player
5884,92,72,83,Random Target Player
5885,98,55,84,Random Target Player
5886,100,47,73,Random Target Player
5887,95,88,88,Tie
5888,96,58,71,Random Target Player
5889,98,88,58,Spaced Random Player
5890,100,96,52,Spaced Random Player
5891,97,50,60,Random Target Player
5892,100,69,52,Spaced Random Player
5893,78,70,51,Spaced Random Player
5894,99,76,70,Spaced Random Player
5895,95,68,90,Random Target Player
5896,100,59,91,Random Target Player
5897,95,84,63,Spaced Random Player
5898,97,65,65,Tie
5899,97,70,40,Spaced Random Player
5900,98,61,51,Spaced Random Player
5901,93,69,68,Spaced Random Player
5902,94,74,78,Random Target Player
5903,97,41,48,Random Target Player
5904,83,74,64,Spaced Random Player
5905,87,77,66,Spaced Random Player
5906,96,66,95,Random Target Player
5907,95,38,72,Random Target Player
5908,99,84,86,Random Target Player
5909,99,59,79,Random Target Player
5910,93,57,53,Spaced Random Player
5911,98,81,82,Random Target Player
5912,91,45,57,Random Target Player
5913,98,72,43,Spaced Random Player
5914,95,83,53,Spaced Random Player
5915,91,73,50,Spaced Random Player
5916,100,83,77,Spaced Random Player
5917,94,75,65,Spaced Random Player
5918,100,75,46,Spaced Random Player
5919,97,71,37,Spaced Random Player
5920,100,80,60,Spaced Random Player
5921,98,81,56,Spaced Random Player
5922,89,56,59,Random Target Player
5923,92,87,77,Spaced Random Player
5924,92,94,34,Spaced Random Player
5925,91,84,66,Spaced Random Player
5926,97,94,65,Spaced Random Player
5927,99,33,50,Random Target Player
5928,95,90,42,Spaced Random Player
5929,91,56,63,Random Target Player
5930,94,87,60,Spaced Random Player
5931,93,71,47,Spaced Random Player
5932,90,48,90,Random Target Player
5933,78,77,68,Spaced Random Player
5934,99,53,51,Spaced Random Player
5935,97,55,67,Random Target Player
5936,98,76,86,Random Target Player
5937,95,37,36,Spaced Random Player
5938,100,41,62,Random Target Player
5939,96,95,72,Spaced Random Player
5940,98,50,65,Random Target Player
5941,92,86,71,Spaced Random Player
5942,99,59,67,Random Target Player
5943,88,90,68,Spaced Random Player
5944,90,48,77,Random Target Player
5945,96,61,51,Spaced Random Player
5946,97,41,44,Random Target Player
5947,87,59,51,Spaced Random Player
5948,94,44,82,Random Target Player
5949,88,52,97,Random Target Player
5950,95,84,67,Spaced Random Player
5951,94,69,63,Spaced Random Player
5952,99,66,67,Random Target Player
5953,91,67,81,Random Target Player
5954,100,97,75,Spaced Random Player
5955,97,55,86,Random Target Player
5956,98,90,42,Spaced Random Player
5957,94,68,62,Spaced Random Player
5958,97,40,50,Random Target Player
5959,99,75,50,Spaced Random Player
5960,99,89,65,Spaced Random Player
5961,96,90,58,Spaced Random Player
5962,100,87,78,Spaced Random Player
5963,99,42,58,Random Target Player
5964,95,69,50,Spaced Random Player
5965,98,80,79,Spaced Random Player
5966,93,66,63,Spaced Random Player
5967,91,61,74,Random Target Player
5968,94,58,88,Random Target Player
5969,89,52,73,Random Target Player
5970,98,95,51,Spaced Random Player
5971,93,68,92,Random Target Player
5972,98,78,70,Spaced Random Player
5973,98,51,57,Random Target Player
5974,99,85,87,Random Target Player
5975,91,69,51,Spaced Random Player
5976,93,73,71,Spaced Random Player
5977,91,71,68,Spaced Random Player
5978,99,60,43,Spaced Random Player
5979,97,87,71,Spaced Random Player
5980,100,61,44,Spaced Random Player
5981,100,62,78,Random Target Player
5982,97,62,94,Random Target Player
5983,99,60,32,Spaced Random Player
5984,86,85,58,Spaced Random Player
5985,91,34,58,Random Target Player
5986,100,62,100,Random Target Player
5987,99,81,55,Spaced Random Player
5988,96,64,56,Spaced Random Player
5989,96,59,58,Spaced Random Player
5990,92,68,65,Spaced Random Player
5991,97,74,100,Random Target Player
5992,97,51,65,Random Target Player
5993,91,60,62,Random Target Player
5994,100,84,46,Spaced Random Player
5995,100,87,76,Spaced Random Player
5996,98,98,72,Spaced Random Player
5997,100,79,79,Tie
5998,96,81,70,Spaced Random Player
5999,87,82,44,Spaced Random Player
6000,91,70,72,Random Target Player
6001,100,47,57,Random Target Player
6002,93,83,60,Spaced Random Player
6003,100,54,76,Random Target Player
6004,96,45,54,Random Target Player
6005,96,76,62,Spaced Random Player
6006,88,59,46,Spaced Random Player
6007,92,52,67,Random Target Player
6008,99,44,64,Random Target Player
6009,95,82,85,Random Target Player
6010,83,75,36,Spaced Random Player
6011,97,44,47,Random Target Player
6012,96,71,50,Spaced Random Player
6013,91,81,69,Spaced Random Player
6014,98,69,39,Spaced Random Player
6015,90,50,57,Random Target Player
6016,99,49,74,Random Target Player
6017,90,85,73,Spaced Random Player
6018,98,78,71,Spaced Random Player
6019,99,46,57,Random Target Player
6020,86,44,50,Random Target Player
6021,98,82,88,Random Target Player
6022,99,32,30,Spaced Random Player
6023,90,72,87,Random Target Player
6024,100,71,91,Random Target Player
6025,100,55,36,Spaced Random Player
6026,89,59,87,Random Target Player
6027,90,71,57,Spaced Random Player
6028,92,86,66,Spaced Random Player
6029,89,52,62,Random Target Player
6030,99,57,96,Random Target Player
6031,100,84,74,Spaced Random Player
6032,93,58,96,Random Target Player
6033,98,83,66,Spaced Random Player
6034,99,76,64,Spaced Random Player
6035,95,81,77,Spaced Random Player
6036,98,34,91,Random Target Player
6037,96,58,77,Random Target Player
6038,98,70,68,Spaced Random Player
6039,97,52,93,Random Target Player
6040,98,43,54,Random Target Player
6041,76,87,41,Spaced Random Player
6042,98,95,85,Spaced Random Player
6043,100,71,78,Random Target Player
6044,93,96,47,Spaced Random Player
6045,88,43,96,Random Target Player
6046,98,66,68,Random Target Player
6047,92,96,69,Spaced Random Player
6048,97,68,51,Spaced Random Player
6049,96,61,72,Random Target Player
6050,96,67,64,Spaced Random Player
6051,98,82,77,Spaced Random Player
6052,100,53,58,Random Target Player
6053,98,70,69,Spaced Random Player
6054,98,72,52,Spaced Random Player
6055,90,89,46,Spaced Random Player
6056,93,61,55,Spaced Random Player
6057,99,59,82,Random Target Player
6058,98,89,68,Spaced Random Player
6059,98,45,64,Random Target Player
6060,94,86,78,Spaced Random Player
6061,100,49,67,Random Target Player
6062,97,70,79,Random Target Player
6063,96,49,75,Random Target Player
6064,93,55,90,Random Target Player
6065,96,47,54,Random Target Player
6066,100,71,51,Spaced Random Player
6067,95,91,74,Spaced Random Player
6068,98,98,50,Spaced Random Player
6069,84,62,57,Spaced Random Player
6070,98,61,56,Spaced Random Player
6071,89,54,89,Random Target Player
6072,100,91,64,Spaced Random Player
6073,89,69,73,Random Target Player
6074,95,26,50,Random Target Player
6075,90,70,59,Spaced Random Player
6076,98,73,81,Random Target Player
6077,91,93,78,Spaced Random Player
6078,97,63,100,Random Target Player
6079,92,76,94,Random Target Player
6080,99,70,50,Spaced Random Player
6081,100,78,68,Spaced Random Player
6082,99,47,66,Random Target Player
6083,97,49,46,Spaced Random Player
6084,100,73,73,Tie
6085,99,62,53,Spaced Random Player
6086,88,95,33,Spaced Random Player
6087,100,97,41,Spaced Random Player
6088,92,91,57,Spaced Random Player
6089,96,99,64,Spaced Random Player
6090,94,66,43,Spaced Random Player
6091,95,71,41,Spaced Random Player
6092,99,52,59,Random Target Player
6093,100,100,55,Spaced Random Player
6094,88,69,57,Spaced Random Player
6095,99,100,63,Spaced Random Player
6096,92,61,40,Spaced Random Player
6097,96,49,52,Random Target Player
6098,98,83,63,Spaced Random Player
6099,100,61,94,Random Target Player
6100,99,50,74,Random Target Player
6101,96,95,55,Spaced Random Player
6102,100,73,69,Spaced Random Player
6103,96,78,49,Spaced Random Player
6104,93,59,67,Random Target Player
6105,83,97,70,Spaced Random Player
6106,93,42,94,Random Target Player
6107,100,77,58,Spaced Random Player
6108,91,63,79,Random Target Player
6109,94,75,54,Spaced Random Player
6110,96,82,88,Random Target Player
6111,96,40,67,Random Target Player
6112,91,91,37,Spaced Random Player
6113,99,59,54,Spaced Random Player
6114,98,32,75,Random Target Player
6115,93,60,54,Spaced Random Player
6116,98,73,58,Spaced Random Player
6117,93,95,45,Spaced Random Player
6118,98,72,48,Spaced Random Player
6119,92,59,57,Spaced Random Player
6120,96,55,83,Random Target Player
6121,100,51,58,Random Target Player
6122,100,44,78,Random Target Player
6123,89,83,62,Spaced Random Player
6124,85,65,70,Random Target Player
6125,98,76,51,Spaced Random Player
6126,100,63,85,Random Target Player
6127,99,38,64,Random Target Player
6128,99,81,83,Random Target Player
6129,100,54,62,Random Target Player
6130,99,45,47,Random Target Player
6131,93,70,73,Random Target Player
6132,100,53,79,Random Target Player
6133,100,40,78,Random Target Player
6134,99,83,66,Spaced Random Player
6135,92,62,88,Random Target Player
6136,100,57,51,Spaced Random Player
6137,100,42,64,Random Target Player
6138,94,55,57,Random Target Player
6139,86,98,57,Spaced Random Player
6140,89,93,81,Spaced Random Player
6141,93,75,68,Spaced Random Player
6142,100,62,63,Random Target Player
6143,96,61,69,Random Target Player
6144,94,68,65,Spaced Random Player
6145,100,58,72,Random Target Player
6146,90,83,45,Spaced Random Player
6147,100,57,54,Spaced Random Player
6148,86,94,57,Spaced Random Player
6149,95,76,72,Spaced Random Player
6150,99,46,67,Random Target Player
6151,99,45,66,Random Target Player
6152,99,44,83,Random Target Player
6153,98,91,97,Random Target Player
6154,93,69,59,Spaced Random Player
6155,99,73,47,Spaced Random Player
6156,100,51,37,Spaced Random Player
6157,100,82,98,Random Target Player
6158,99,75,70,Spaced Random Player
6159,95,59,65,Random Target Player
6160,94,56,97,Random Target Player
6161,95,62,76,Random Target Player
6162,84,93,81,Spaced Random Player
6163,99,78,64,Spaced Random Player
6164,98,76,76,Tie
6165,99,66,35,Spaced Random Player
6166,100,63,50,Spaced Random Player
6167,99,82,70,Spaced Random Player
6168,96,79,92,Random Target Player
6169,100,65,59,Spaced Random Player
6170,98,64,97,Random Target Player
6171,92,87,54,Spaced Random Player
6172,94,78,59,Spaced Random Player
6173,100,69,81,Random Target Player
6174,92,47,81,Random Target Player
6175,99,37,47,Random Target Player
